f,d,h1,h2,TM,,,,,,,,,,,
0.548,539.2911,768.0701,97.452,0.213326085,,,,,,,,,,,
0.548,539.2911,768.0701,104.1585,0.127931638,,,,,,,,,,,
0.548,539.2911,768.0701,107.597,0.204545659,,,,,,,,,,,
0.548,539.2911,768.0701,154.9268,0.55290053,,,,,,,,,,,
0.548,539.2911,768.0701,160.9761,0.563216039,,,,,,,,,,,
0.548,539.2911,768.0701,194.0026,0.465447736,,,,,,,,,,,
0.548,539.2911,768.0701,199.4684,0.528999134,,,,,,,,,,,
0.548,539.2911,768.0701,199.9801,0.531333661,,,,,,,,,,,
0.548,539.2911,770.0427,70.4817,0.577069758,,,,,,,,,,,
0.548,539.2911,770.0427,83.0101,0.537244004,,,,,,,,,,,
0.548,539.2911,770.0427,97.452,0.167161151,,,,,,,,,,,
0.548,539.2911,770.0427,104.1585,0.150876064,,,,,,,,,,,
0.548,539.2911,770.0427,107.597,0.230077455,,,,,,,,,,,
0.548,539.2911,770.0427,154.9268,0.550633637,,,,,,,,,,,
0.548,539.2911,770.0427,160.9761,0.560606661,,,,,,,,,,,
0.548,539.2911,770.0427,194.0026,0.460995219,,,,,,,,,,,
0.548,539.2911,770.0427,199.4684,0.524261999,,,,,,,,,,,
0.548,539.2911,770.0427,199.9801,0.526607423,,,,,,,,,,,
0.548,539.2911,782.7278,70.4817,0.517217492,,,,,,,,,,,
0.548,539.2911,782.7278,83.0101,0.370511602,,,,,,,,,,,
0.548,539.2911,782.7278,97.452,0.163168502,,,,,,,,,,,
0.548,539.2911,782.7278,104.1585,0.289740164,,,,,,,,,,,
0.548,539.2911,782.7278,107.597,0.338316843,,,,,,,,,,,
0.548,539.2911,782.7278,154.9268,0.533813828,,,,,,,,,,,
0.548,539.2911,782.7278,160.9761,0.541805281,,,,,,,,,,,
0.548,539.2911,782.7278,194.0026,0.428850112,,,,,,,,,,,
0.548,539.2911,782.7278,199.4684,0.491086462,,,,,,,,,,,
0.548,539.2911,782.7278,199.9801,0.493441067,,,,,,,,,,,
0.548,539.2911,788.0052,70.4817,0.481031982,,,,,,,,,,,
0.548,539.2911,788.0052,83.0101,0.271810243,,,,,,,,,,,
0.548,539.2911,788.0052,97.452,0.218254369,,,,,,,,,,,
0.548,539.2911,788.0052,104.1585,0.324739892,,,,,,,,,,,
0.548,539.2911,788.0052,107.597,0.362142148,,,,,,,,,,,
0.548,539.2911,788.0052,154.9268,0.525633893,,,,,,,,,,,
0.548,539.2911,788.0052,160.9761,0.532871778,,,,,,,,,,,
0.548,539.2911,788.0052,194.0026,0.414113298,,,,,,,,,,,
0.548,539.2911,788.0052,199.4684,0.476072277,,,,,,,,,,,
0.548,539.2911,788.0052,199.9801,0.478454549,,,,,,,,,,,
0.548,539.2911,791.1283,70.4817,0.455502125,,,,,,,,,,,
0.548,539.2911,791.1283,83.0101,0.216514077,,,,,,,,,,,
0.548,539.2911,791.1283,97.452,0.247257893,,,,,,,,,,,
0.548,539.2911,791.1283,104.1585,0.340423192,,,,,,,,,,,
0.548,539.2911,791.1283,107.597,0.372660781,,,,,,,,,,,
0.548,539.2911,791.1283,154.9268,0.520438412,,,,,,,,,,,
0.548,539.2911,791.1283,160.9761,0.527243413,,,,,,,,,,,
0.548,539.2911,791.1283,194.0026,0.405100161,,,,,,,,,,,
0.548,539.2911,791.1283,199.4684,0.466909999,,,,,,,,,,,
0.548,539.2911,791.1283,199.9801,0.46928667,,,,,,,,,,,
0.548,539.2911,798.9367,70.4817,0.376892369,,,,,,,,,,,
0.548,539.2911,798.9367,83.0101,0.135865966,,,,,,,,,,,
0.548,539.2911,798.9367,97.452,0.302689586,,,,,,,,,,,
0.548,539.2911,798.9367,104.1585,0.367681931,,,,,,,,,,,
0.548,539.2911,798.9367,107.597,0.390368164,,,,,,,,,,,
0.548,539.2911,798.9367,154.9268,0.506281606,,,,,,,,,,,
0.548,539.2911,798.9367,160.9761,0.512018854,,,,,,,,,,,
0.548,539.2911,798.9367,194.0026,0.38187004,,,,,,,,,,,
0.548,539.2911,798.9367,199.4684,0.443351974,,,,,,,,,,,
0.548,539.2911,798.9367,199.9801,0.445724016,,,,,,,,,,,
0.548,539.2911,799.9602,70.4817,0.365116214,,,,,,,,,,,
0.548,539.2911,799.9602,83.0101,0.133150954,,,,,,,,,,,
0.548,539.2911,799.9602,97.452,0.308293905,,,,,,,,,,,
0.548,539.2911,799.9602,104.1585,0.370278962,,,,,,,,,,,
0.548,539.2911,799.9602,107.597,0.391965422,,,,,,,,,,,
0.548,539.2911,799.9602,154.9268,0.504297903,,,,,,,,,,,
0.548,539.2911,799.9602,160.9761,0.509911529,,,,,,,,,,,
0.548,539.2911,799.9602,194.0026,0.378806966,,,,,,,,,,,
0.548,539.2911,799.9602,199.4684,0.440200849,,,,,,,,,,,
0.548,539.2911,799.9602,199.9801,0.442571228,,,,,,,,,,,
0.548,539.9735,540.9634,70.4817,0.714237247,,,,,,,,,,,
0.548,539.9735,540.9634,83.0101,0.777002358,,,,,,,,,,,
0.548,539.9735,540.9634,97.452,0.773101894,,,,,,,,,,,
0.548,539.9735,540.9634,104.1585,0.771704841,,,,,,,,,,,
0.548,539.9735,540.9634,107.597,0.771530658,,,,,,,,,,,
0.548,539.9735,540.9634,154.9268,0.795646164,,,,,,,,,,,
0.548,539.9735,540.9634,160.9761,0.798904484,,,,,,,,,,,
0.548,539.9735,540.9634,194.0026,0.654922498,,,,,,,,,,,
0.548,539.9735,540.9634,199.4684,0.723660129,,,,,,,,,,,
0.548,539.9735,540.9634,199.9801,0.726093613,,,,,,,,,,,
0.548,539.9735,566.0202,70.4817,0.74917857,,,,,,,,,,,
0.548,539.9735,566.0202,83.0101,0.746557921,,,,,,,,,,,
0.548,539.9735,566.0202,97.452,0.74318285,,,,,,,,,,,
0.548,539.9735,566.0202,104.1585,0.744070945,,,,,,,,,,,
0.548,539.9735,566.0202,107.597,0.745251922,,,,,,,,,,,
0.548,539.9735,566.0202,154.9268,0.791003408,,,,,,,,,,,
0.548,539.9735,566.0202,160.9761,0.795408456,,,,,,,,,,,
0.548,539.9735,566.0202,194.0026,0.682004065,,,,,,,,,,,
0.548,539.9735,566.0202,199.4684,0.73933618,,,,,,,,,,,
0.548,539.9735,566.0202,199.9801,0.740946049,,,,,,,,,,,
0.548,539.9735,568.305,70.4817,0.746925887,,,,,,,,,,,
0.548,539.9735,568.305,83.0101,0.743680315,,,,,,,,,,,
0.548,539.9735,568.305,97.452,0.740683985,,,,,,,,,,,
0.548,539.9735,568.305,104.1585,0.741848728,,,,,,,,,,,
0.548,539.9735,568.305,107.597,0.743169627,,,,,,,,,,,
0.548,539.9735,568.305,154.9268,0.790663221,,,,,,,,,,,
0.548,539.9735,568.305,160.9761,0.795054077,,,,,,,,,,,
0.548,539.9735,568.305,194.0026,0.684332546,,,,,,,,,,,
0.548,539.9735,568.305,199.4684,0.740258015,,,,,,,,,,,
0.548,539.9735,568.305,199.9801,0.741754524,,,,,,,,,,,
0.548,539.9735,574.1881,70.4817,0.740744226,,,,,,,,,,,
0.548,539.9735,574.1881,83.0101,0.736585746,,,,,,,,,,,
0.548,539.9735,574.1881,97.452,0.734644678,,,,,,,,,,,
0.548,539.9735,574.1881,104.1585,0.736517987,,,,,,,,,,,
0.548,539.9735,574.1881,107.597,0.73821164,,,,,,,,,,,
0.548,539.9735,574.1881,154.9268,0.789833169,,,,,,,,,,,
0.548,539.9735,574.1881,160.9761,0.794112134,,,,,,,,,,,
0.548,539.9735,574.1881,194.0026,0.68998922,,,,,,,,,,,
0.548,539.9735,574.1881,199.4684,0.742106782,,,,,,,,,,,
0.548,539.9735,574.1881,199.9801,0.743331788,,,,,,,,,,,
0.548,539.9735,591.8038,70.4817,0.722506909,,,,,,,,,,,
0.548,539.9735,591.8038,83.0101,0.71855483,,,,,,,,,,,
0.548,539.9735,591.8038,97.452,0.720328356,,,,,,,,,,,
0.548,539.9735,591.8038,104.1585,0.724291532,,,,,,,,,,,
0.548,539.9735,591.8038,107.597,0.727115463,,,,,,,,,,,
0.548,539.9735,591.8038,154.9268,0.787183825,,,,,,,,,,,
0.548,539.9735,591.8038,160.9761,0.790751305,,,,,,,,,,,
0.548,539.9735,591.8038,194.0026,0.704409814,,,,,,,,,,,
0.548,539.9735,591.8038,199.4684,0.739115463,,,,,,,,,,,
0.548,539.9735,591.8038,199.9801,0.738361835,,,,,,,,,,,
0.548,539.9735,594.9041,70.4817,0.719662802,,,,,,,,,,,
0.548,539.9735,594.9041,83.0101,0.715988598,,,,,,,,,,,
0.548,539.9735,594.9041,97.452,0.718446548,,,,,,,,,,,
0.548,539.9735,594.9041,104.1585,0.722765668,,,,,,,,,,,
0.548,539.9735,594.9041,107.597,0.725770852,,,,,,,,,,,
0.548,539.9735,594.9041,154.9268,0.786643751,,,,,,,,,,,
0.548,539.9735,594.9041,160.9761,0.79006585,,,,,,,,,,,
0.548,539.9735,594.9041,194.0026,0.706418275,,,,,,,,,,,
0.548,539.9735,594.9041,199.4684,0.734277109,,,,,,,,,,,
0.548,539.9735,594.9041,199.9801,0.732289795,,,,,,,,,,,
0.548,539.9735,596.1558,70.4817,0.718548878,,,,,,,,,,,
0.548,539.9735,596.1558,83.0101,0.71500598,,,,,,,,,,,
0.548,539.9735,596.1558,97.452,0.717749533,,,,,,,,,,,
0.548,539.9735,596.1558,104.1585,0.722218313,,,,,,,,,,,
0.548,539.9735,596.1558,107.597,0.725282522,,,,,,,,,,,
0.548,539.9735,596.1558,154.9268,0.786423927,,,,,,,,,,,
0.548,539.9735,596.1558,160.9761,0.789767425,,,,,,,,,,,
0.548,539.9735,596.1558,194.0026,0.707085212,,,,,,,,,,,
0.548,539.9735,596.1558,199.4684,0.731125041,,,,,,,,,,,
0.548,539.9735,596.1558,199.9801,0.728364611,,,,,,,,,,,
0.548,539.9735,608.3169,70.4817,0.70922969,,,,,,,,,,,
0.548,539.9735,608.3169,83.0101,0.707163036,,,,,,,,,,,
0.548,539.9735,608.3169,97.452,0.712568911,,,,,,,,,,,
0.548,539.9735,608.3169,104.1585,0.718265822,,,,,,,,,,,
0.548,539.9735,608.3169,107.597,0.721885152,,,,,,,,,,,
0.548,539.9735,608.3169,154.9268,0.783961956,,,,,,,,,,,
0.548,539.9735,608.3169,160.9761,0.786739984,,,,,,,,,,,
0.548,539.9735,608.3169,194.0026,0.695586219,,,,,,,,,,,
0.548,539.9735,608.3169,199.4684,0.466250874,,,,,,,,,,,
0.548,539.9735,608.3169,199.9801,0.400065795,,,,,,,,,,,
0.548,539.9735,609.9244,70.4817,0.708196026,,,,,,,,,,,
0.548,539.9735,609.9244,83.0101,0.706362585,,,,,,,,,,,
0.548,539.9735,609.9244,97.452,0.712090675,,,,,,,,,,,
0.548,539.9735,609.9244,104.1585,0.717928697,,,,,,,,,,,
0.548,539.9735,609.9244,107.597,0.721612894,,,,,,,,,,,
0.548,539.9735,609.9244,154.9268,0.783608694,,,,,,,,,,,
0.548,539.9735,609.9244,160.9761,0.786315899,,,,,,,,,,,
0.548,539.9735,609.9244,194.0026,0.684744522,,,,,,,,,,,
0.548,539.9735,609.9244,199.4684,0.330051462,,,,,,,,,,,
0.548,539.9735,609.9244,199.9801,0.257305683,,,,,,,,,,,
0.548,539.9735,615.194,70.4817,0.705108217,,,,,,,,,,,
0.548,539.9735,615.194,83.0101,0.704094342,,,,,,,,,,,
0.548,539.9735,615.194,97.452,0.710842158,,,,,,,,,,,
0.548,539.9735,615.194,104.1585,0.717042606,,,,,,,,,,,
0.548,539.9735,615.194,107.597,0.720915548,,,,,,,,,,,
0.548,539.9735,615.194,154.9268,0.782365322,,,,,,,,,,,
0.548,539.9735,615.194,160.9761,0.784953792,,,,,,,,,,,
0.548,539.9735,615.194,194.0026,0.562578659,,,,,,,,,,,
0.548,539.9735,615.194,199.4684,0.184693182,,,,,,,,,,,
0.548,539.9735,615.194,199.9801,0.234043441,,,,,,,,,,,
0.548,539.9735,660.2346,70.4817,0.695666351,,,,,,,,,,,
0.548,539.9735,660.2346,83.0101,0.699669741,,,,,,,,,,,
0.548,539.9735,660.2346,97.452,0.70960108,,,,,,,,,,,
0.548,539.9735,660.2346,104.1585,0.715943227,,,,,,,,,,,
0.548,539.9735,660.2346,107.597,0.719555807,,,,,,,,,,,
0.548,539.9735,660.2346,154.9268,0.778958902,,,,,,,,,,,
0.548,539.9735,660.2346,160.9761,0.773815179,,,,,,,,,,,
0.548,539.9735,660.2346,194.0026,0.546406621,,,,,,,,,,,
0.548,539.9735,660.2346,199.4684,0.625616195,,,,,,,,,,,
0.548,539.9735,660.2346,199.9801,0.629085277,,,,,,,,,,,
0.548,539.9735,662.768,70.4817,0.695575755,,,,,,,,,,,
0.548,539.9735,662.768,83.0101,0.699652671,,,,,,,,,,,
0.548,539.9735,662.768,97.452,0.709447534,,,,,,,,,,,
0.548,539.9735,662.768,104.1585,0.715663655,,,,,,,,,,,
0.548,539.9735,662.768,107.597,0.71920406,,,,,,,,,,,
0.548,539.9735,662.768,154.9268,0.779107256,,,,,,,,,,,
0.548,539.9735,662.768,160.9761,0.753714826,,,,,,,,,,,
0.548,539.9735,662.768,194.0026,0.547805614,,,,,,,,,,,
0.548,539.9735,662.768,199.4684,0.625703651,,,,,,,,,,,
0.548,539.9735,662.768,199.9801,0.629106833,,,,,,,,,,,
0.548,539.9735,668.5187,70.4817,0.695310899,,,,,,,,,,,
0.548,539.9735,668.5187,83.0101,0.699429198,,,,,,,,,,,
0.548,539.9735,668.5187,97.452,0.708818403,,,,,,,,,,,
0.548,539.9735,668.5187,104.1585,0.714783328,,,,,,,,,,,
0.548,539.9735,668.5187,107.597,0.718189693,,,,,,,,,,,
0.548,539.9735,668.5187,154.9268,0.770260943,,,,,,,,,,,
0.548,539.9735,668.5187,160.9761,0.469029734,,,,,,,,,,,
0.548,539.9735,668.5187,194.0026,0.549687714,,,,,,,,,,,
0.548,539.9735,668.5187,199.4684,0.625373877,,,,,,,,,,,
0.548,539.9735,668.5187,199.9801,0.628678709,,,,,,,,,,,
0.548,539.9735,684.3943,70.4817,0.693247466,,,,,,,,,,,
0.548,539.9735,684.3943,83.0101,0.696885239,,,,,,,,,,,
0.548,539.9735,684.3943,97.452,0.705101356,,,,,,,,,,,
0.548,539.9735,684.3943,104.1585,0.710672825,,,,,,,,,,,
0.548,539.9735,684.3943,107.597,0.714027648,,,,,,,,,,,
0.548,539.9735,684.3943,154.9268,0.168838279,,,,,,,,,,,
0.548,539.9735,684.3943,160.9761,0.512003124,,,,,,,,,,,
0.548,539.9735,684.3943,194.0026,0.550413153,,,,,,,,,,,
0.548,539.9735,684.3943,199.4684,0.622385346,,,,,,,,,,,
0.548,539.9735,684.3943,199.9801,0.625494669,,,,,,,,,,,
0.548,539.9735,689.3509,70.4817,0.691985578,,,,,,,,,,,
0.548,539.9735,689.3509,83.0101,0.695363697,,,,,,,,,,,
0.548,539.9735,689.3509,97.452,0.703354951,,,,,,,,,,,
0.548,539.9735,689.3509,104.1585,0.709037084,,,,,,,,,,,
0.548,539.9735,689.3509,107.597,0.712518211,,,,,,,,,,,
0.548,539.9735,689.3509,154.9268,0.394830829,,,,,,,,,,,
0.548,539.9735,689.3509,160.9761,0.561028708,,,,,,,,,,,
0.548,539.9735,689.3509,194.0026,0.550131119,,,,,,,,,,,
0.548,539.9735,689.3509,199.4684,0.621040997,,,,,,,,,,,
0.548,539.9735,689.3509,199.9801,0.624096031,,,,,,,,,,,
0.548,539.9735,692.6676,70.4817,0.690909769,,,,,,,,,,,
0.548,539.9735,692.6676,83.0101,0.694112856,,,,,,,,,,,
0.548,539.9735,692.6676,97.452,0.702076004,,,,,,,,,,,
0.548,539.9735,692.6676,104.1585,0.707885166,,,,,,,,,,,
0.548,539.9735,692.6676,107.597,0.711512839,,,,,,,,,,,
0.548,539.9735,692.6676,154.9268,0.468630036,,,,,,,,,,,
0.548,539.9735,692.6676,160.9761,0.578823573,,,,,,,,,,,
0.548,539.9735,692.6676,194.0026,0.549792078,,,,,,,,,,,
0.548,539.9735,692.6676,199.4684,0.620034586,,,,,,,,,,,
0.548,539.9735,692.6676,199.9801,0.623064234,,,,,,,,,,,
0.548,539.9735,701.542,70.4817,0.687044398,,,,,,,,,,,
0.548,539.9735,701.542,83.0101,0.689888188,,,,,,,,,,,
0.548,539.9735,701.542,97.452,0.6981736,,,,,,,,,,,
0.548,539.9735,701.542,104.1585,0.704779961,,,,,,,,,,,
0.548,539.9735,701.542,107.597,0.709022068,,,,,,,,,,,
0.548,539.9735,701.542,154.9268,0.550146195,,,,,,,,,,,
0.548,539.9735,701.542,160.9761,0.601268206,,,,,,,,,,,
0.548,539.9735,701.542,194.0026,0.548659664,,,,,,,,,,,
0.548,539.9735,701.542,199.4684,0.616808587,,,,,,,,,,,
0.548,539.9735,701.542,199.9801,0.619720422,,,,,,,,,,,
0.548,539.9735,704.0717,70.4817,0.685667674,,,,,,,,,,,
0.548,539.9735,704.0717,83.0101,0.688402591,,,,,,,,,,,
0.548,539.9735,704.0717,97.452,0.696965256,,,,,,,,,,,
0.548,539.9735,704.0717,104.1585,0.703908733,,,,,,,,,,,
0.548,539.9735,704.0717,107.597,0.708387056,,,,,,,,,,,
0.548,539.9735,704.0717,154.9268,0.560381965,,,,,,,,,,,
0.548,539.9735,704.0717,160.9761,0.604070455,,,,,,,,,,,
0.548,539.9735,704.0717,194.0026,0.548254907,,,,,,,,,,,
0.548,539.9735,704.0717,199.4684,0.61571587,,,,,,,,,,,
0.548,539.9735,704.0717,199.9801,0.618587719,,,,,,,,,,,
0.548,539.9735,709.8536,70.4817,0.681990286,,,,,,,,,,,
0.548,539.9735,709.8536,83.0101,0.684675297,,,,,,,,,,,
0.548,539.9735,709.8536,97.452,0.694061544,,,,,,,,,,,
0.548,539.9735,709.8536,104.1585,0.70191119,,,,,,,,,,,
0.548,539.9735,709.8536,107.597,0.706951797,,,,,,,,,,,
0.548,539.9735,709.8536,154.9268,0.574643157,,,,,,,,,,,
0.548,539.9735,709.8536,160.9761,0.607331609,,,,,,,,,,,
0.548,539.9735,709.8536,194.0026,0.547086503,,,,,,,,,,,
0.548,539.9735,709.8536,199.4684,0.612856653,,,,,,,,,,,
0.548,539.9735,709.8536,199.9801,0.615635661,,,,,,,,,,,
0.548,539.9735,712.8955,70.4817,0.679774429,,,,,,,,,,,
0.548,539.9735,712.8955,83.0101,0.68249507,,,,,,,,,,,
0.548,539.9735,712.8955,97.452,0.692447322,,,,,,,,,,,
0.548,539.9735,712.8955,104.1585,0.700807793,,,,,,,,,,,
0.548,539.9735,712.8955,107.597,0.706098964,,,,,,,,,,,
0.548,539.9735,712.8955,154.9268,0.578881518,,,,,,,,,,,
0.548,539.9735,712.8955,160.9761,0.607802306,,,,,,,,,,,
0.548,539.9735,712.8955,194.0026,0.546315088,,,,,,,,,,,
0.548,539.9735,712.8955,199.4684,0.611105591,,,,,,,,,,,
0.548,539.9735,712.8955,199.9801,0.613829222,,,,,,,,,,,
0.548,539.9735,721.9523,70.4817,0.671877305,,,,,,,,,,,
0.548,539.9735,721.9523,83.0101,0.675044026,,,,,,,,,,,
0.548,539.9735,721.9523,97.452,0.686921598,,,,,,,,,,,
0.548,539.9735,721.9523,104.1585,0.695933781,,,,,,,,,,,
0.548,539.9735,721.9523,107.597,0.700381555,,,,,,,,,,,
0.548,539.9735,721.9523,154.9268,0.584162088,,,,,,,,,,,
0.548,539.9735,721.9523,160.9761,0.605934839,,,,,,,,,,,
0.548,539.9735,721.9523,194.0026,0.543109082,,,,,,,,,,,
0.548,539.9735,721.9523,199.4684,0.604721867,,,,,,,,,,,
0.548,539.9735,721.9523,199.9801,0.607263498,,,,,,,,,,,
0.548,539.9735,752.8339,70.4817,0.627275455,,,,,,,,,,,
0.548,539.9735,752.8339,83.0101,0.625299566,,,,,,,,,,,
0.548,539.9735,752.8339,97.452,0.521755032,,,,,,,,,,,
0.548,539.9735,752.8339,104.1585,0.212226199,,,,,,,,,,,
0.548,539.9735,752.8339,107.597,0.098911464,,,,,,,,,,,
0.548,539.9735,752.8339,154.9268,0.569590314,,,,,,,,,,,
0.548,539.9735,752.8339,160.9761,0.581999406,,,,,,,,,,,
0.548,539.9735,752.8339,194.0026,0.513163661,,,,,,,,,,,
0.548,539.9735,752.8339,199.4684,0.564724154,,,,,,,,,,,
0.548,539.9735,752.8339,199.9801,0.566792661,,,,,,,,,,,
0.548,539.9735,768.0343,70.4817,0.584714926,,,,,,,,,,,
0.548,539.9735,768.0343,83.0101,0.533789189,,,,,,,,,,,
0.548,539.9735,768.0343,97.452,0.119523292,,,,,,,,,,,
0.548,539.9735,768.0343,104.1585,0.196354955,,,,,,,,,,,
0.548,539.9735,768.0343,107.597,0.272772837,,,,,,,,,,,
0.548,539.9735,768.0343,154.9268,0.554038076,,,,,,,,,,,
0.548,539.9735,768.0343,160.9761,0.563942305,,,,,,,,,,,
0.548,539.9735,768.0343,194.0026,0.483643735,,,,,,,,,,,
0.548,539.9735,768.0343,199.4684,0.532698994,,,,,,,,,,,
0.548,539.9735,768.0343,199.9801,0.534667152,,,,,,,,,,,
0.548,539.9735,768.0701,70.4817,0.584588972,,,,,,,,,,,
0.548,539.9735,768.0701,83.0101,0.533423124,,,,,,,,,,,
0.548,539.9735,768.0701,97.452,0.119210314,,,,,,,,,,,
0.548,539.9735,768.0701,104.1585,0.196810524,,,,,,,,,,,
0.548,539.9735,768.0701,107.597,0.273105758,,,,,,,,,,,
0.548,539.9735,768.0701,154.9268,0.553995299,,,,,,,,,,,
0.548,539.9735,768.0701,160.9761,0.563894862,,,,,,,,,,,
0.548,539.9735,768.0701,194.0026,0.483566198,,,,,,,,,,,
0.548,539.9735,768.0701,199.4684,0.532609354,,,,,,,,,,,
0.548,539.9735,768.0701,199.9801,0.534583551,,,,,,,,,,,
0.548,539.9735,770.0427,70.4817,0.576866647,,,,,,,,,,,
0.548,539.9735,770.0427,83.0101,0.511159067,,,,,,,,,,,
0.548,539.9735,770.0427,97.452,0.110701907,,,,,,,,,,,
0.548,539.9735,770.0427,104.1585,0.221802594,,,,,,,,,,,
0.548,539.9735,770.0427,107.597,0.292122135,,,,,,,,,,,
0.548,539.9735,770.0427,154.9268,0.551633622,,,,,,,,,,,
0.548,539.9735,770.0427,160.9761,0.561227485,,,,,,,,,,,
0.548,539.9735,770.0427,194.0026,0.478988877,,,,,,,,,,,
0.548,539.9735,770.0427,199.4684,0.527877523,,,,,,,,,,,
0.548,539.9735,770.0427,199.9801,0.529844263,,,,,,,,,,,
0.548,539.9735,782.7278,70.4817,0.505478302,,,,,,,,,,,
0.548,539.9735,782.7278,83.0101,0.284749263,,,,,,,,,,,
0.548,539.9735,782.7278,97.452,0.222835914,,,,,,,,,,,
0.548,539.9735,782.7278,104.1585,0.330384045,,,,,,,,,,,
0.548,539.9735,782.7278,107.597,0.367611103,,,,,,,,,,,
0.548,539.9735,782.7278,154.9268,0.534341917,,,,,,,,,,,
0.548,539.9735,782.7278,160.9761,0.542135307,,,,,,,,,,,
0.548,539.9735,782.7278,194.0026,0.44620346,,,,,,,,,,,
0.548,539.9735,782.7278,199.4684,0.494599744,,,,,,,,,,,
0.548,539.9735,782.7278,199.9801,0.496591401,,,,,,,,,,,
0.548,539.9735,788.0052,70.4817,0.459941878,,,,,,,,,,,
0.548,539.9735,788.0052,83.0101,0.185395492,,,,,,,,,,,
0.548,539.9735,788.0052,97.452,0.270348156,,,,,,,,,,,
0.548,539.9735,788.0052,104.1585,0.354770034,,,,,,,,,,,
0.548,539.9735,788.0052,107.597,0.383842221,,,,,,,,,,,
0.548,539.9735,788.0052,154.9268,0.525990789,,,,,,,,,,,
0.548,539.9735,788.0052,160.9761,0.533092771,,,,,,,,,,,
0.548,539.9735,788.0052,194.0026,0.431173942,,,,,,,,,,,
0.548,539.9735,788.0052,199.4684,0.479501555,,,,,,,,,,,
0.548,539.9735,788.0052,199.9801,0.481496487,,,,,,,,,,,
0.548,539.9735,791.1283,70.4817,0.427379165,,,,,,,,,,,
0.548,539.9735,791.1283,83.0101,0.147347032,,,,,,,,,,,
0.548,539.9735,791.1283,97.452,0.292743436,,,,,,,,,,,
0.548,539.9735,791.1283,104.1585,0.365634441,,,,,,,,,,,
0.548,539.9735,791.1283,107.597,0.390908821,,,,,,,,,,,
0.548,539.9735,791.1283,154.9268,0.520717893,,,,,,,,,,,
0.548,539.9735,791.1283,160.9761,0.527416445,,,,,,,,,,,
0.548,539.9735,791.1283,194.0026,0.421994236,,,,,,,,,,,
0.548,539.9735,791.1283,199.4684,0.470256215,,,,,,,,,,,
0.548,539.9735,791.1283,199.9801,0.472252166,,,,,,,,,,,
0.548,539.9735,798.9367,70.4817,0.328654311,,,,,,,,,,,
0.548,539.9735,798.9367,83.0101,0.136215756,,,,,,,,,,,
0.548,539.9735,798.9367,97.452,0.333316396,,,,,,,,,,,
0.548,539.9735,798.9367,104.1585,0.384219055,,,,,,,,,,,
0.548,539.9735,798.9367,107.597,0.40244188,,,,,,,,,,,
0.548,539.9735,798.9367,154.9268,0.506365097,,,,,,,,,,,
0.548,539.9735,798.9367,160.9761,0.512073953,,,,,,,,,,,
0.548,539.9735,798.9367,194.0026,0.398318258,,,,,,,,,,,
0.548,539.9735,798.9367,199.4684,0.446411087,,,,,,,,,,,
0.548,539.9735,798.9367,199.9801,0.448408845,,,,,,,,,,,
0.548,539.9735,799.9602,70.4817,0.314448329,,,,,,,,,,,
0.548,539.9735,799.9602,83.0101,0.141332966,,,,,,,,,,,
0.548,539.9735,799.9602,97.452,0.337291426,,,,,,,,,,,
0.548,539.9735,799.9602,104.1585,0.385924012,,,,,,,,,,,
0.548,539.9735,799.9602,107.597,0.403432616,,,,,,,,,,,
0.548,539.9735,799.9602,154.9268,0.504358892,,,,,,,,,,,
0.548,539.9735,799.9602,160.9761,0.509942065,,,,,,,,,,,
0.548,539.9735,799.9602,194.0026,0.395179847,,,,,,,,,,,
0.548,539.9735,799.9602,199.4684,0.443210705,,,,,,,,,,,
0.548,539.9735,799.9602,199.9801,0.445201122,,,,,,,,,,,
0.4273,367.3089,540.9634,70.4817,0.921819828,,,,,,,,,,,
0.4273,367.3089,540.9634,83.0101,0.927626682,,,,,,,,,,,
0.4273,367.3089,540.9634,97.452,0.939411543,,,,,,,,,,,
0.4273,367.3089,540.9634,104.1585,0.945372453,,,,,,,,,,,
0.4273,367.3089,540.9634,107.597,0.948307448,,,,,,,,,,,
0.4273,367.3089,540.9634,154.9268,0.96043103,,,,,,,,,,,
0.4273,367.3089,540.9634,160.9761,0.957086102,,,,,,,,,,,
0.4273,367.3089,540.9634,194.0026,0.92931744,,,,,,,,,,,
0.4273,367.3089,540.9634,199.4684,0.925906722,,,,,,,,,,,
0.4273,367.3089,540.9634,199.9801,0.925641255,,,,,,,,,,,
0.4273,367.3089,566.0202,70.4817,0.943053515,,,,,,,,,,,
0.4273,367.3089,566.0202,83.0101,0.94356225,,,,,,,,,,,
0.4273,367.3089,566.0202,97.452,0.943798497,,,,,,,,,,,
0.4273,367.3089,566.0202,104.1585,0.943802242,,,,,,,,,,,
0.4273,367.3089,566.0202,107.597,0.943838931,,,,,,,,,,,
0.4273,367.3089,566.0202,154.9268,0.951017353,,,,,,,,,,,
0.4273,367.3089,566.0202,160.9761,0.951292326,,,,,,,,,,,
0.4273,367.3089,566.0202,194.0026,0.945771621,,,,,,,,,,,
0.4273,367.3089,566.0202,199.4684,0.944899441,,,,,,,,,,,
0.4273,367.3089,566.0202,199.9801,0.944835193,,,,,,,,,,,
0.4273,367.3089,568.305,70.4817,0.944739182,,,,,,,,,,,
0.4273,367.3089,568.305,83.0101,0.944286322,,,,,,,,,,,
