f,d,h1,h2,T(1)
0.444,384.0135,782.7278,194.0026,0.568859017
0.444,384.0135,782.7278,199.4684,0.57122498
0.444,384.0135,782.7278,199.9801,0.571642842
0.444,384.0135,788.0052,70.4817,0.60427673
0.444,384.0135,788.0052,83.0101,0.631206398
0.444,384.0135,788.0052,97.452,0.655822334
0.444,384.0135,788.0052,104.1585,0.665502797
0.444,384.0135,788.0052,107.597,0.670434121
0.444,384.0135,788.0052,154.9268,0.642973281
0.444,384.0135,788.0052,160.9761,0.623458722
0.444,384.0135,788.0052,194.0026,0.571391252
0.444,384.0135,788.0052,199.4684,0.575271898
0.444,384.0135,788.0052,199.9801,0.575797854
0.444,384.0135,791.1283,70.4817,0.605529486
0.444,384.0135,791.1283,83.0101,0.627510992
0.444,384.0135,791.1283,97.452,0.646254679
0.444,384.0135,791.1283,104.1585,0.654530563
0.444,384.0135,791.1283,107.597,0.659116067
0.444,384.0135,791.1283,154.9268,0.635192693
0.444,384.0135,791.1283,160.9761,0.617177008
0.444,384.0135,791.1283,194.0026,0.573530165
0.444,384.0135,791.1283,199.4684,0.577992556
0.444,384.0135,791.1283,199.9801,0.57855109
0.444,384.0135,798.9367,70.4817,0.603204208
0.444,384.0135,798.9367,83.0101,0.611385852
0.444,384.0135,798.9367,97.452,0.61917105
0.444,384.0135,798.9367,104.1585,0.626295083
0.444,384.0135,798.9367,107.597,0.631039223
0.444,384.0135,798.9367,154.9268,0.619368805
0.444,384.0135,798.9367,160.9761,0.605237897
0.444,384.0135,798.9367,194.0026,0.579846446
0.444,384.0135,798.9367,199.4684,0.584415867
0.444,384.0135,798.9367,199.9801,0.58490423
0.444,384.0135,799.9602,70.4817,0.602222498
0.444,384.0135,799.9602,83.0101,0.608606581
0.444,384.0135,799.9602,97.452,0.615462612
0.444,384.0135,799.9602,104.1585,0.622661007
0.444,384.0135,799.9602,107.597,0.627517596
0.444,384.0135,799.9602,154.9268,0.617676269
0.444,384.0135,799.9602,160.9761,0.604064625
0.444,384.0135,799.9602,194.0026,0.58066783
0.444,384.0135,799.9602,199.4684,0.585087744
0.444,384.0135,799.9602,199.9801,0.585549934
0.444,389.4588,540.9634,70.4817,0.682493053
0.444,389.4588,540.9634,83.0101,0.644178578
0.444,389.4588,540.9634,97.452,0.628371581
0.444,389.4588,540.9634,104.1585,0.631819255
0.444,389.4588,540.9634,107.597,0.636135907
0.444,389.4588,540.9634,154.9268,0.793001708
0.444,389.4588,540.9634,160.9761,0.810302137
0.444,389.4588,540.9634,194.0026,0.782594853
0.444,389.4588,540.9634,199.4684,0.758765654
0.444,389.4588,540.9634,199.9801,0.75641264
0.444,389.4588,566.0202,70.4817,0.600613128
0.444,389.4588,566.0202,83.0101,0.59632997
0.444,389.4588,566.0202,97.452,0.628715115
0.444,389.4588,566.0202,104.1585,0.656869657
0.444,389.4588,566.0202,107.597,0.674271112
0.444,389.4588,566.0202,154.9268,0.901235482
0.444,389.4588,566.0202,160.9761,0.887132475
0.444,389.4588,566.0202,194.0026,0.68527218
0.444,389.4588,566.0202,199.4684,0.656303363
0.444,389.4588,566.0202,199.9801,0.653851724
0.444,389.4588,568.305,70.4817,0.596381459
0.444,389.4588,568.305,83.0101,0.595809047
0.444,389.4588,568.305,97.452,0.632899379
0.444,389.4588,568.305,104.1585,0.663380847
0.444,389.4588,568.305,107.597,0.681993296
0.444,389.4588,568.305,154.9268,0.904673681
0.444,389.4588,568.305,160.9761,0.886107752
0.444,389.4588,568.305,194.0026,0.67573448
0.444,389.4588,568.305,199.4684,0.64777615
0.444,389.4588,568.305,199.9801,0.64542537
0.444,389.4588,574.1881,70.4817,0.58847656
0.444,389.4588,574.1881,83.0101,0.597628872
0.444,389.4588,574.1881,97.452,0.646966885
0.444,389.4588,574.1881,104.1585,0.68343198
0.444,389.4588,574.1881,107.597,0.705085879
0.444,389.4588,574.1881,154.9268,0.906397879
0.444,389.4588,574.1881,160.9761,0.876775071
0.444,389.4588,574.1881,194.0026,0.652908787
0.444,389.4588,574.1881,199.4684,0.628082563
0.444,389.4588,574.1881,199.9801,0.626060789
0.444,389.4588,591.8038,70.4817,0.591608423
0.444,389.4588,591.8038,83.0101,0.630894767
0.444,389.4588,591.8038,97.452,0.716523816
0.444,389.4588,591.8038,104.1585,0.768391945
0.444,389.4588,591.8038,107.597,0.796661129
0.444,389.4588,591.8038,154.9268,0.857831993
0.444,389.4588,591.8038,160.9761,0.808535417
0.444,389.4588,591.8038,194.0026,0.605855753
0.444,389.4588,591.8038,199.4684,0.592921273
0.444,389.4588,591.8038,199.9801,0.592029813
0.444,389.4588,594.9041,70.4817,0.596426754
0.444,389.4588,594.9041,83.0101,0.641049809
0.444,389.4588,594.9041,97.452,0.732426432
0.444,389.4588,594.9041,104.1585,0.785999378
0.444,389.4588,594.9041,107.597,0.814610368
0.444,389.4588,594.9041,154.9268,0.843823923
0.444,389.4588,594.9041,160.9761,0.793754597
0.444,389.4588,594.9041,194.0026,0.601478171
0.444,389.4588,594.9041,199.4684,0.590800193
0.444,389.4588,594.9041,199.9801,0.590106831
0.444,389.4588,596.1558,70.4817,0.59873067
0.444,389.4588,596.1558,83.0101,0.64551174
0.444,389.4588,596.1558,97.452,0.739072068
0.444,389.4588,596.1558,104.1585,0.793168009
0.444,389.4588,596.1558,107.597,0.821846171
0.444,389.4588,596.1558,154.9268,0.837962153
0.444,389.4588,596.1558,160.9761,0.787785842
0.444,389.4588,596.1558,194.0026,0.600060231
0.444,389.4588,596.1558,199.4684,0.590289093
0.444,389.4588,596.1558,199.9801,0.589689114
0.444,389.4588,608.3169,70.4817,0.632017403
0.444,389.4588,608.3169,83.0101,0.69856281
0.444,389.4588,608.3169,97.452,0.807052062
0.444,389.4588,608.3169,104.1585,0.860415431
0.444,389.4588,608.3169,107.597,0.885735182
0.444,389.4588,608.3169,154.9268,0.77969171
0.444,389.4588,608.3169,160.9761,0.733431409
0.444,389.4588,608.3169,194.0026,0.597020986
0.444,389.4588,608.3169,199.4684,0.596204637
0.444,389.4588,608.3169,199.9801,0.596445072
0.444,389.4588,609.9244,70.4817,0.637860751
0.444,389.4588,609.9244,83.0101,0.706689283
0.444,389.4588,609.9244,97.452,0.815924349
0.444,389.4588,609.9244,104.1585,0.868238925
0.444,389.4588,609.9244,107.597,0.892566844
0.444,389.4588,609.9244,154.9268,0.772336294
0.444,389.4588,609.9244,160.9761,0.727095342
0.444,389.4588,609.9244,194.0026,0.598088249
0.444,389.4588,609.9244,199.4684,0.598462731
0.444,389.4588,609.9244,199.9801,0.598813499
0.444,389.4588,615.194,70.4817,0.659197631
0.444,389.4588,615.194,83.0101,0.734554473
0.444,389.4588,615.194,97.452,0.843495722
0.444,389.4588,615.194,104.1585,0.890635104
0.444,389.4588,615.194,107.597,0.910848714
0.444,389.4588,615.194,154.9268,0.749583978
0.444,389.4588,615.194,160.9761,0.708224346
0.444,389.4588,615.194,194.0026,0.604024899
0.444,389.4588,615.194,199.4684,0.608308449
0.444,389.4588,615.194,199.9801,0.609015056
0.444,389.4588,660.2346,70.4817,0.844563771
0.444,389.4588,660.2346,83.0101,0.849937514
0.444,389.4588,660.2346,97.452,0.827723278
0.444,389.4588,660.2346,104.1585,0.810213422
0.444,389.4588,660.2346,107.597,0.800120472
0.444,389.4588,660.2346,154.9268,0.690944677
0.444,389.4588,660.2346,160.9761,0.692844492
0.444,389.4588,660.2346,194.0026,0.781040723
0.444,389.4588,660.2346,199.4684,0.801159955
0.444,389.4588,660.2346,199.9801,0.802974795
0.444,389.4588,662.768,70.4817,0.844837567
0.444,389.4588,662.768,83.0101,0.842650847
0.444,389.4588,662.768,97.452,0.815750376
0.444,389.4588,662.768,104.1585,0.797814169
0.444,389.4588,662.768,107.597,0.787929647
0.444,389.4588,662.768,154.9268,0.695632744
0.444,389.4588,662.768,160.9761,0.699957361
0.444,389.4588,662.768,194.0026,0.792842044
0.444,389.4588,662.768,199.4684,0.811179487
0.444,389.4588,662.768,199.9801,0.81279076
0.444,389.4588,668.5187,70.4817,0.839115745
0.444,389.4588,668.5187,83.0101,0.822010637
0.444,389.4588,668.5187,97.452,0.787962961
0.444,389.4588,668.5187,104.1585,0.77044767
0.444,389.4588,668.5187,107.597,0.761538229
0.444,389.4588,668.5187,154.9268,0.709268638
0.444,389.4588,668.5187,160.9761,0.718843523
0.444,389.4588,668.5187,194.0026,0.816348832
0.444,389.4588,668.5187,199.4684,0.829211403
0.444,389.4588,668.5187,199.9801,0.830211758
0.444,389.4588,684.3943,70.4817,0.787452737
0.444,389.4588,684.3943,83.0101,0.749665482
0.444,389.4588,684.3943,97.452,0.716472968
0.444,389.4588,684.3943,104.1585,0.706490193
0.444,389.4588,684.3943,107.597,0.702897111
0.444,389.4588,684.3943,154.9268,0.765454516
0.444,389.4588,684.3943,160.9761,0.785729797
0.444,389.4588,684.3943,194.0026,0.843945159
0.444,389.4588,684.3943,199.4684,0.835970951
0.444,389.4588,684.3943,199.9801,0.834986381
0.444,389.4588,689.3509,70.4817,0.765039785
0.444,389.4588,689.3509,83.0101,0.726441676
0.444,389.4588,689.3509,97.452,0.697765529
0.444,389.4588,689.3509,104.1585,0.691401391
0.444,389.4588,689.3509,107.597,0.689918768
0.444,389.4588,689.3509,154.9268,0.786682488
0.444,389.4588,689.3509,160.9761,0.808213339
0.444,389.4588,689.3509,194.0026,0.839129472
0.444,389.4588,689.3509,199.4684,0.82503795
0.444,389.4588,689.3509,199.9801,0.82352306
0.444,389.4588,692.6676,70.4817,0.749458408
0.444,389.4588,692.6676,83.0101,0.711504677
0.444,389.4588,692.6676,97.452,0.686603938
0.444,389.4588,692.6676,104.1585,0.682797705
0.444,389.4588,692.6676,107.597,0.682791659
0.444,389.4588,692.6676,154.9268,0.801104454
0.444,389.4588,692.6676,160.9761,0.822651955
0.444,389.4588,692.6676,194.0026,0.832615852
0.444,389.4588,692.6676,199.4684,0.814986704
0.444,389.4588,692.6676,199.9801,0.813183401
0.444,389.4588,701.542,70.4817,0.707785801
0.444,389.4588,701.542,83.0101,0.675038772
0.444,389.4588,701.542,97.452,0.662288654
0.444,389.4588,701.542,104.1585,0.665790995
0.444,389.4588,701.542,107.597,0.669894415
0.444,389.4588,701.542,154.9268,0.837659704
0.444,389.4588,701.542,160.9761,0.855521784
0.444,389.4588,701.542,194.0026,0.804500642
0.444,389.4588,701.542,199.4684,0.780106173
0.444,389.4588,701.542,199.9801,0.777799045
0.444,389.4588,704.0717,70.4817,0.696341267
0.444,389.4588,704.0717,83.0101,0.665759011
0.444,389.4588,704.0717,97.452,0.656896621
0.444,389.4588,704.0717,104.1585,0.662574532
0.444,389.4588,704.0717,107.597,0.667871056
0.444,389.4588,704.0717,154.9268,0.846777013
0.444,389.4588,704.0717,160.9761,0.862577513
0.444,389.4588,704.0717,194.0026,0.794297808
0.444,389.4588,704.0717,199.4684,0.768714078
0.444,389.4588,704.0717,199.9801,0.766345922
0.444,389.4588,709.8536,70.4817,0.671557035
0.444,389.4588,709.8536,83.0101,0.646859149
0.444,389.4588,709.8536,97.452,0.647218299
0.444,389.4588,709.8536,104.1585,0.657909024
0.444,389.4588,709.8536,107.597,0.665945936
0.444,389.4588,709.8536,154.9268,0.863942646
0.444,389.4588,709.8536,160.9761,0.873575512
0.444,389.4588,709.8536,194.0026,0.768708603
0.444,389.4588,709.8536,199.4684,0.741602345
0.444,389.4588,709.8536,199.9801,0.739145356
0.444,389.4588,712.8955,70.4817,0.659469472
0.444,389.4588,712.8955,83.0101,0.638224699
0.444,389.4588,712.8955,97.452,0.643605852
0.444,389.4588,712.8955,104.1585,0.656952756
0.444,389.4588,712.8955,107.597,0.666404217
0.444,389.4588,712.8955,154.9268,0.870445263
0.444,389.4588,712.8955,160.9761,0.876176958
0.444,389.4588,712.8955,194.0026,0.754449224
0.444,389.4588,712.8955,199.4684,0.72710678
0.444,389.4588,712.8955,199.9801,0.724662174
0.444,389.4588,721.9523,70.4817,0.628072346
0.444,389.4588,721.9523,83.0101,0.618122279
0.444,389.4588,721.9523,97.452,0.638758417
0.444,389.4588,721.9523,104.1585,0.659865892
0.444,389.4588,721.9523,107.597,0.673357206
0.444,389.4588,721.9523,154.9268,0.877311634
0.444,389.4588,721.9523,160.9761,0.870382827
0.444,389.4588,721.9523,194.0026,0.711240353
0.444,389.4588,721.9523,199.4684,0.68507591
0.444,389.4588,721.9523,199.9801,0.682812939
0.444,389.4588,752.8339,70.4817,0.58237866
0.444,389.4588,752.8339,83.0101,0.611495096
0.444,389.4588,752.8339,97.452,0.673247317
0.444,389.4588,752.8339,104.1585,0.708572891
0.444,389.4588,752.8339,107.597,0.727195511
0.444,389.4588,752.8339,154.9268,0.782426462
0.444,389.4588,752.8339,160.9761,0.752024501
0.444,389.4588,752.8339,194.0026,0.599460486
0.444,389.4588,752.8339,199.4684,0.587760821
0.444,389.4588,752.8339,199.9801,0.586926977
0.444,389.4588,768.0343,70.4817,0.5914833
0.444,389.4588,768.0343,83.0101,0.630680492
0.444,389.4588,768.0343,97.452,0.689407954
0.444,389.4588,768.0343,104.1585,0.716470685
0.444,389.4588,768.0343,107.597,0.729347845
0.444,389.4588,768.0343,154.9268,0.715360125
0.444,389.4588,768.0343,160.9761,0.687080712
0.444,389.4588,768.0343,194.0026,0.577328616
0.444,389.4588,768.0343,199.4684,0.573863181
0.444,389.4588,768.0343,199.9801,0.573784423
0.444,389.4588,768.0701,70.4817,0.591518671
0.444,389.4588,768.0701,83.0101,0.630719833
0.444,389.4588,768.0701,97.452,0.689404756
0.444,389.4588,768.0701,104.1585,0.716447614
0.444,389.4588,768.0701,107.597,0.729308985
0.444,389.4588,768.0701,154.9268,0.715208879
0.444,389.4588,768.0701,160.9761,0.686935267
0.444,389.4588,768.0701,194.0026,0.577298402
0.444,389.4588,768.0701,199.4684,0.573860317
0.444,389.4588,768.0701,199.9801,0.573769806
0.444,389.4588,770.0427,70.4817,0.593627437
0.444,389.4588,770.0427,83.0101,0.6330364
0.444,389.4588,770.0427,97.452,0.689572975
0.444,389.4588,770.0427,104.1585,0.714912112
0.444,389.4588,770.0427,107.597,0.726837252
0.444,389.4588,770.0427,154.9268,0.707239211
0.444,389.4588,770.0427,160.9761,0.679619529
0.444,389.4588,770.0427,194.0026,0.576085603
0.444,389.4588,770.0427,199.4684,0.573616123
0.444,389.4588,770.0427,199.9801,0.57362989
0.444,389.4588,782.7278,70.4817,0.607442257
0.444,389.4588,782.7278,83.0101,0.640183459
0.444,389.4588,782.7278,97.452,0.676191182
0.444,389.4588,782.7278,104.1585,0.690889184
0.444,389.4588,782.7278,107.597,0.697793371
0.444,389.4588,782.7278,154.9268,0.662695273
0.444,389.4588,782.7278,160.9761,0.640393609
0.444,389.4588,782.7278,194.0026,0.575988296
0.444,389.4588,782.7278,199.4684,0.5787258
0.444,389.4588,782.7278,199.9801,0.579179423
0.444,389.4588,788.0052,70.4817,0.611101693
0.444,389.4588,788.0052,83.0101,0.637177003
0.444,389.4588,788.0052,97.452,0.663700383
0.444,389.4588,788.0052,104.1585,0.675366017
0.444,389.4588,788.0052,107.597,0.681297828
0.444,389.4588,788.0052,154.9268,0.647934163
0.444,389.4588,788.0052,160.9761,0.628252345
0.444,389.4588,788.0052,194.0026,0.579067271
0.444,389.4588,788.0052,199.4684,0.583085839
0.444,389.4588,788.0052,199.9801,0.583616663
0.444,389.4588,791.1283,70.4817,0.61202222
0.444,389.4588,791.1283,83.0101,0.633443926
0.444,389.4588,791.1283,97.452,0.654975001
0.444,389.4588,791.1283,104.1585,0.665481367
0.444,389.4588,791.1283,107.597,0.671088916
0.444,389.4588,791.1283,154.9268,0.640388936
0.444,389.4588,791.1283,160.9761,0.622330549
0.444,389.4588,791.1283,194.0026,0.581424938
0.444,389.4588,791.1283,199.4684,0.585871723
0.444,389.4588,791.1283,199.9801,0.586412899
0.444,389.4588,798.9367,70.4817,0.60894839
0.444,389.4588,798.9367,83.0101,0.618074156
0.444,389.4588,798.9367,97.452,0.630763567
0.444,389.4588,798.9367,104.1585,0.640165724
0.444,389.4588,798.9367,107.597,0.645772912
0.444,389.4588,798.9367,154.9268,0.62526448
0.444,389.4588,798.9367,160.9761,0.611325789
0.444,389.4588,798.9367,194.0026,0.587827829
0.444,389.4588,798.9367,199.4684,0.591948538
0.444,389.4588,798.9367,199.9801,0.59239441
0.444,389.4588,799.9602,70.4817,0.607902403
0.444,389.4588,799.9602,83.0101,0.615504275
0.444,389.4588,799.9602,97.452,0.627466336
0.444,389.4588,799.9602,104.1585,0.636913546
0.444,389.4588,799.9602,107.597,0.642562921
0.444,389.4588,799.9602,154.9268,0.623669613
0.444,389.4588,799.9602,160.9761,0.610292303
0.444,389.4588,799.9602,194.0026,0.588611674
0.444,389.4588,799.9602,199.4684,0.592534471
0.444,389.4588,799.9602,199.9801,0.592949749
0.444,403.2694,540.9634,70.4817,0.648681781
0.444,403.2694,540.9634,83.0101,0.616533349
0.444,403.2694,540.9634,97.452,0.607952957
0.444,403.2694,540.9634,104.1585,0.614494041
0.444,403.2694,540.9634,107.597,0.62033109
0.444,403.2694,540.9634,154.9268,0.788953442
0.444,403.2694,540.9634,160.9761,0.803495727
0.444,403.2694,540.9634,194.0026,0.745977036
0.444,403.2694,540.9634,199.4684,0.720523392
0.444,403.2694,540.9634,199.9801,0.718112242
0.444,403.2694,566.0202,70.4817,0.58654892
0.444,403.2694,566.0202,83.0101,0.587830235
0.444,403.2694,566.0202,97.452,0.625278991
0.444,403.2694,566.0202,104.1585,0.655254947
0.444,403.2694,566.0202,107.597,0.673414379
0.444,403.2694,566.0202,154.9268,0.879427716
0.444,403.2694,566.0202,160.9761,0.859895884
0.444,403.2694,566.0202,194.0026,0.659158788
0.444,403.2694,566.0202,199.4684,0.63317632
0.444,403.2694,566.0202,199.9801,0.631001567
0.444,403.2694,568.305,70.4817,0.584043194
0.444,403.2694,568.305,83.0101,0.588885426
0.444,403.2694,568.305,97.452,0.630842286
0.444,403.2694,568.305,104.1585,0.663007626
0.444,403.2694,568.305,107.597,0.682258647
0.444,403.2694,568.305,154.9268,0.880837227
0.444,403.2694,568.305,160.9761,0.857375266
0.444,403.2694,568.305,194.0026,0.651418854
0.444,403.2694,568.305,199.4684,0.626522105
0.444,403.2694,568.305,199.9801,0.62445939
0.444,403.2694,574.1881,70.4817,0.580435363
0.444,403.2694,574.1881,83.0101,0.594635199
0.444,403.2694,574.1881,97.452,0.648275047
0.444,403.2694,574.1881,104.1585,0.685930164
0.444,403.2694,574.1881,107.597,0.70787683
0.444,403.2694,574.1881,154.9268,0.878048201
0.444,403.2694,574.1881,160.9761,0.845407058
0.444,403.2694,574.1881,194.0026,0.633339623
0.444,403.2694,574.1881,199.4684,0.611662063
0.444,403.2694,574.1881,199.9801,0.609925809
0.444,403.2694,591.8038,70.4817,0.595340809
0.444,403.2694,591.8038,83.0101,0.638430288
0.444,403.2694,591.8038,97.452,0.72510013
0.444,403.2694,591.8038,104.1585,0.775205103
0.444,403.2694,591.8038,107.597,0.801776867
0.444,403.2694,591.8038,154.9268,0.826365418
0.444,403.2694,591.8038,160.9761,0.78015034
0.444,403.2694,591.8038,194.0026,0.60021078
0.444,403.2694,591.8038,199.4684,0.590156641
0.444,403.2694,591.8038,199.9801,0.589514985
0.444,403.2694,594.9041,70.4817,0.60205845
0.444,403.2694,594.9041,83.0101,0.650146879
0.444,403.2694,594.9041,97.452,0.74154928
0.444,403.2694,594.9041,104.1585,0.792521037
0.444,403.2694,594.9041,107.597,0.818971925
0.444,403.2694,594.9041,154.9268,0.813395302
0.444,403.2694,594.9041,160.9761,0.767130915
0.444,403.2694,594.9041,194.0026,0.598143327
0.444,403.2694,594.9041,199.4684,0.590259759
0.444,403.2694,594.9041,199.9801,0.589832187
0.444,403.2694,596.1558,70.4817,0.605112387
0.444,403.2694,596.1558,83.0101,0.655203069
0.444,403.2694,596.1558,97.452,0.74832054
0.444,403.2694,596.1558,104.1585,0.799489834
0.444,403.2694,596.1558,107.597,0.825755791
0.444,403.2694,596.1558,154.9268,0.808062141
0.444,403.2694,596.1558,160.9761,0.761934198
0.444,403.2694,596.1558,194.0026,0.59764597
0.444,403.2694,596.1558,199.4684,0.590646414
0.444,403.2694,596.1558,199.9801,0.590302391
0.444,403.2694,608.3169,70.4817,0.644932498
0.444,403.2694,608.3169,83.0101,0.712329101
0.444,403.2694,608.3169,97.452,0.814337911
0.444,403.2694,608.3169,104.1585,0.861002802
0.444,403.2694,608.3169,107.597,0.88200489
0.444,403.2694,608.3169,154.9268,0.756971492
0.444,403.2694,608.3169,160.9761,0.716152593
0.444,403.2694,608.3169,194.0026,0.603141269
0.444,403.2694,608.3169,199.4684,0.60484709
0.444,403.2694,608.3169,199.9801,0.605305475
0.444,403.2694,609.9244,70.4817,0.651496699
0.444,403.2694,609.9244,83.0101,0.720709229
0.444,403.2694,609.9244,97.452,0.822502409
0.444,403.2694,609.9244,104.1585,0.867619126
0.444,403.2694,609.9244,107.597,0.887462792
0.444,403.2694,609.9244,154.9268,0.75073228
0.444,403.2694,609.9244,160.9761,0.711015953
0.444,403.2694,609.9244,194.0026,0.605291141
0.444,403.2694,609.9244,199.4684,0.608143522
0.444,403.2694,609.9244,199.9801,0.608707884
0.444,403.2694,615.194,70.4817,0.674913741
0.444,403.2694,615.194,83.0101,0.748744052
0.444,403.2694,615.194,97.452,0.846927651
0.444,403.2694,615.194,104.1585,0.885617732
0.444,403.2694,615.194,107.597,0.900976791
